rating,review_length_text,review_length_title,polarity_text,polarity_title,subjectivity_text,subjectivity_title,lemmatized_text,lemmatized_title,day_of_week,month,year
1,112,3,-0.1383333333333333,0.0,0.4911111111111111,0.0,"['company', 'I', 've', 'simply', 'rude', 'hiding', 'bear', 'wine', 'bear', 'stewardess', 'face', 'food', 'varied', 'bread', 'dirty', 'tray', 'napkin', 'disgusting', 'apparently', 'selfservice', 'member', 'heshe', 'ignore', 'additionalyit', 'freezer', 'whole', 'last', 'least', 'speak', 'mostly', 'french', 'willingly', 'switch', 'english']","['avoid', 'company']",Monday,8,2017
3,123,24,0.1272135416666666,0.3,0.45625,0.3666666666666667,"['food', 'rather', 'average', 'barely', 'remember', 'eat', 'choice', 'carry', 'strong', 'spirit', 'beer', 'wine', 'liquer', 'taste', 'mostely', 'sugar', 'empty', 'little', 'half', 'destination', 'blunder', 'selection', 'inflight', 'entertainment', 'screen', 'rather', 'half', 'size', 'last', 'emirate', 'wase', 'huge', 'disapointment', 'stand', 'cheap', 'rate', 'operator', 'shame', 'option', 'thay', 'though', 'fly', 'klm', 'totally', 'different', 'experience', 'choice', 'meal', 'dinner', 'cognac', 'whisky', 'smile', 'gentle', 'happy']","['ok', 'airplane', 'b', 'ok', 'seat', 'etc', 'minus', 'service', 'emirate', 'like', 'comme', 'mercede', 'lada']",Monday,8,2017
4,132,6,0.2204464285714285,0.6,0.5388392857142856,1.0,"['loire', 'valley', 'tour', 'although', 'tour', 'can', 'reach', 'change', 'charle', 'de', 'gaulle', 'tgv', 'bring', 'comfortable', 'tour', 'nearly', 'hour', 'train', 'tour', 'trafic', 'station', 'directly', 'hold', 'km', 'outside', 'city', 'saintpierredescorps', 'adventure', 'business', 'francfort', 'comfortable', 'middle', 'seat', 'occupy', 'warm', 'food', 'french', 'wine', 'pic', 'train', 'ticket', 'tgv', 'complicated', 'wonderful', 'experience', 'specially', 'change', 'tgv']","['nice', 'connection', 'plane', 'train']",Monday,8,2017
5,47,2,0.3908333333333333,0.0,0.4825,0.0,"['helpful', 'clean', 'confortable', 'choice', 'entertainment', 'food', 'can', 'really', 'anything', 'usually', 'eat', 'seem', 'can', 'confirm']","['summer', 'vacation']",Sunday,8,2017
1,336,4,-0.1238636363636363,0.0,0.3687121212121211,0.0,"['I', 've', 'ever', 'travel', 'minute', 'walk', 'lack', 'common', 'sense', 'able', 'electronic', 'kiosk', 'though', 'online', 'night', 'luggage', 'personal', 'bag', 'carry', 'walk', 'husband', 'pull', 'weight', 'personal', 'bag', 'carry', 'maximum', 'amount', 'kg', 'lb', 'carry', 'bag', 'alone', 'lb', 'line', 'line', 'express', 'seem', 'line', 'help', 'desk', 'carry', 'set', 'bag', 'aside', 'conveyor', 'belt', 'rest', 'bag', 'miss', 'luggage', 'along', 'people', 'luggage', 'locate', 'luggage', 'arrive', 'next', 'hr', 'arrive', 'luggage', 'came', 'complain', 'guarantee', 'follow', 'hr', 'accommodate', 'phone', 'line', 'speak', 'lose', 'luggage', 'venice', 'deliver', 'hotel', 'hr', 'arrive', 'skeptical', 'keep', 'false', 'promise', 'luggage', 'waste', 'entire', 'day', 'bag', 'arrive', 'last', 'resource', 'fly']","['never', 'fly', 'air', 'france']",Saturday,8,2017
1,112,2,0.042063492063492,-0.6999999999999998,0.1619047619047618,0.6666666666666666,"['fly', 'atlanta', 'last', 'december', 'seat', 'aisle', 'board', 'notice', 'next', 'leave', 'seat', 'large', 'us', 'man', 'anthropometric', 'seat', 'standard', 'th', 'th', 'limit', 'population', 'body', 'shape', 'seat', 'boundary', 'complaint', 'cabin', 'firstly', 'travel', 'comfort', 'secondly', 'cabin', 'safety', 'emargency', 'evacuation', 'nobody', 'help', 'seat', 'vacant', 'travel', 'hour', 'atlantic', 'next', 'large', 'man', 'comfort']","['bad', 'service']",Saturday,8,2017
5,34,4,0.5028571428571428,0.7,0.6157142857142858,0.6000000000000001,"['experience', 'distance', 'fun', 'kid', 'helpful', 'courteous', 'consider', 'price']","['good', 'value', 'money']",Saturday,8,2017
1,145,8,-0.048235294117647,0.1,0.451078431372549,0.0,"['suppose', 'non', 'stop', 'day', 'fly', 'text', 'due', 'operational', 'stop', 'caraca', 'depart', 'can', 'believe', 'day', 'answer', 'complaint', 'wrote', 'wonder', 'operational', 'cheap', 'fuel', 'venezuela', 'maybe', 'stop', 'fuel', 'food', 'travel', 'family', 'guess', 'depart', 'waste', 'expensive', 'ticket', 'fly', 'first', 'class', 'bathroom', 'quality', 'food', 'different', 'next', 'will', 'bother', 'real', 'business', 'class', 'ticket']","['waste', 'money', 'air', 'france']",Thursday,8,2017
2,124,2,0.1718614718614718,0.0,0.3399350649350649,0.0,"['nightmare', 'trip', 'home', 'brisbane', 'however', 'company', 'change', 'status', 'leg', 'home', 'hour', 'prior', 'notification', 'confirmation', 'document', 'travel', 'agent', 'error', 'pick', 'assistant', 'charle', 'de', 'gualle', 'listen', 'instead', 'read', 'travel', 'document', 'properly', 'depart', 'china', 'trust', 'stressful', 'guanghouz', 'help', 'negotiate', 'night']","['book', 'change']",Thursday,8,2017
3,18,3,0.2570833333333333,0.375,0.5833333333333334,0.5,"['outdated', 'entertainment', 'system', 'hostesse', 'however', 'pleasant', 'friendly']","['friendly', 'air', 'hostess']",Thursday,8,2017
4,28,2,0.1999999999999999,0.2,0.45,0.3,"['boeing', 'shape', 'modern', 'entertainment', 'system', 'although', 'movie', 'enough', 'variety', 'landing', 'rough']","['modern', 'plane']",Thursday,8,2017
5,33,2,0.6325000000000001,1.0,0.6925000000000001,1.0,"['board', 'food', 'beverage', 'spacious', 'comfortable', 'seat', 'add', 'entertainment', 'program', 'resolution', 'sound', 'effect']","['excellent', 'comfort']",Thursday,8,2017
4,19,6,0.6888888888888888,0.3,0.7666666666666667,0.25,"['fly', 'fifth', 'timenice', 'delicious', 'food', 'beverage', 'thru', 'hs', 'legroom', 'clean', 'toilette']","['depart', 'paris', 'offer', 'much']",Wednesday,8,2017
2,268,3,-0.2239991830065359,-1.0,0.6060457516339869,1.0,"['racist', 'hostess', 'camille', 'rude', 'nasty', 'istanbul', 'morning', 'speak', 'aggressive', 'tone', 'son', 'food', 'tray', 'away', 'finish', 'eat', 'politely', 'smile', 'reply', 'eat', 'food', 'minute', 'snatch', 'food', 'tray', 'storm', 'spoke', 'manager', 'manager', 'speak', 'camille', 'report', 'camille', 'apologise', 'absolutely', 'rage', 'humiliated', 'front', 'people', 'dare', 'forget', 'people', 'wage', 'psychic', 'eat', 'food', 'polite', 'explain', 'rather', 'heated', 'rage', 'humiliate', 'disgusting', 'though', 'hour', 'remain', 'manager', 'speak', 'land', 'log', 'formal', 'complaint', 'request', 'full', 'refund', 'talk', 'ever', 'recommend', 'other', 'nasty', 'towards', 'maybe', 'due', 'colour', 'skin']","['nasty', 'air', 'hostess']",Wednesday,8,2017
4,40,7,-0.0530612244897959,0.0,0.3418367346938775,0.0,"['organize', 'minute', 'due', 'radar', 'outage', 'tower', 'due', 'length', 'limited', 'cookie', 'beverage']","['back', 'bordeaux', 'charles', 'de', 'gaulle']",Wednesday,8,2017
3,31,3,0.275,0.0,0.55,0.0,"['chaos', 'recognize', 'premier', 'sky', 'member', 'free', 'luggage', 'pick', 'bordeaux']","['trip', 'bordeaux']",Wednesday,8,2017
1,155,5,0.0708974358974359,0.0,0.5437179487179488,0.0,"['year', 'fly', 'istanbul', 'lima', 'visit', 'family', 'klm', 'year', 'due', 'unforeseen', 'circumstance', 'klm', 'close', 'partner', 'entertainment', 'food', 'quality', 'similar', 'wrong', 'entertainment', 'system', 'movie', 'though', 'restart', 'multiple', 'unhelpful', 'people', 'system', 'happen', 'system', 'obviously', 'urgent', 'renewal', 'needless', 'watch', 'anything', 'hour', 'food', 'average', 'unhelpful', 'disintereste', 'solve', 'recommend', 'anyone', 'decent']","['experience', 'air', 'france']",Wednesday,8,2017
3,31,1,0.3291666666666666,0.0,0.5069444444444444,0.0,"['standard', 'speak', 'food', 'clean', 'bright', 'else']",['avoid'],Sunday,7,2017
5,74,5,0.3375,0.625,0.4891666666666666,0.3166666666666666,"['opportunity', 'travel', 'london', 'hong', 'kong', 'via', 'first', 'class', 'handsdownthis', 'first', 'class', 'experience', 'ever', 'inflight', 'seat', 'quality', 'ground', 'escort', 'limo', 'direct', 'lounge', 'absolutely', 'fc', 'cathay', 'qatar', 'british', 'singapore', 'lufthansa']","['good', 'first', 'class', 'experience']",Sunday,7,2017
1,233,9,0.15,0.8,0.586111111111111,0.9,"['husband', 'firenze', 'rio', 'firenze', 'delay', 'rush', 'finally', 'couple', 'board', 'people', 'walk', 'inside', 'people', 'board', 'year', 'least', 'europe', 'per', 'year', 'parent', 'die', 'sonia', 'ferdinand', 'porcaro', 'people', 'dinner', 'sandwich', 'eat', 'higienicpersonal', 'lie', 'morning', 'sao', 'paulo', 'full', 'lie', 'dinner', 'higienic', 'remark', 'sao', 'paulo', 'hotel', 'voucher', 'sleep', 'hotel', 'lunch', 'hotel', 'h', 'fly', 'end', 'rio', 'completely', 'tired', 'important', 'urgent', 'meeting', 'class', 'run', 'university', 'shame', 'treat', 'thisairfrance']","['do', 'not', 'fly', 'airfance', 'do', 'not', 'believe', 'say']",Saturday,7,2017
5,52,7,0.4583333333333333,0.0,0.5388888888888889,0.0,"['first', 'experience', 'food', 'serve', 'wine', 'beer', 'comfortable', 'choice', 'movie', 'watch', 'serve', 'food', 'drink', 'hungry']","['way', 'fly']",Saturday,7,2017
3,61,16,-0.4103571428571428,0.125,0.6271428571428571,0.4,"['seat', 'row', 'believe', 'seat', 'middle', 'row', 'seat', 'tv', 'screen', 'fit', 'poorly', 'truth', 'unless', 'turn', 'head', 'right', 'sit', 'awkward', 'angle', 'watch', 'anything', 'hr']","['avoid', 'row', 'can', 'not', 'see', 'tv', 'screen', 'directly', 'front']",Saturday,7,2017
3,267,7,0.0636190476190476,-0.78,0.4445238095238095,0.91,"['premium', 'economy', 'special', 'deal', 'cheap', 'normally', 'travel', 'airfare', 'premium', 'economy', 'sectionservice', 'simply', 'worth', 'extra', 'fly', 'premium', 'economy', 'solely', 'extra', 'leg', 'room', 'actually', 'haul', 'tolerable', 'amount', 'additional', 'leg', 'room', 'standard', 'economy', 'minimal', 'hardly', 'noticeable', 'meaning', 'stick', 'cramp', 'position', 'duration', 'also', 'meal', 'economy', 'section', 'plastic', 'cutlery', 'welcome', 'drink', 'hot', 'cold', 'towel', 'board', 'hong', 'kong', 'set', 'push', 'captain', 'came', 'announce', 'due', 'heavy', 'storm', 'himalayas', 'permit', 'depart', 'hour', 'depart', 'end', 'sit', 'hour', 'tarmac', 'captain', 'order', 'drink', 'available', 'plastic', 'cup', 'bottled', 'water', 'finally', 'serve', 'dinner', 'really', 'be', 'appeal', 'delay', 'miss', 'connect', 'rome', 'blame', 'delay', 'improve', 'opinion', 'premium', 'economy', 'intend', 'fly', 'premium', 'economy', 'forget', 'worth']","['air', 'france', 'premium', 'economy', 'disappointing']",Saturday,7,2017
4,49,2,0.03337890625,0.5,0.6035,0.5,"['finally', 'seat', 'completely', 'flat', 'start', 'embarrass', 'smooth', 'little', 'attitude', 'personnel', 'upgrade', 'year', 'lol', 'cheap', 'though', 'expensive', 'compare', 'competition', 'careful']","['get', 'well']",Friday,7,2017
4,35,4,0.575,0.6,0.5625,1.0,"['seat', 'middle', 'entertainment', 'food', 'also', 'economy', 'class', 'round', 'attend']","['nice', 'journey']",Friday,7,2017
1,61,4,-0.1419047619047619,-0.5,0.4804761904761905,0.6,"['travel', 'london', 'via', 'delay', 'hour', 'cause', 'loss', 'day', 'trip', 'cabin', 'unfriendly', 'uncomfortable', 'available', 'list', 'movie', 'leisure', 'limited', 'cable', 'phone', 'disappointing', 'name', 'highly', 'recommend']","['poor', 'service', 'communication']",Friday,7,2017
3,324,3,-0.0522549019607842,-0.4,0.4280693815987934,0.6,"['kiosk', 'print', 'luggage', 'tag', 'pass', 'tag', 'print', 'bag', 'pass', 'start', 'help', 'machine', 'be', 'print', 'pass', 'speak', 'collegue', 'spouse', 'motion', 'sky', 'priority', 'line', 'card', 'line', 'switch', 'regular', 'line', 'sky', 'prioirity', 'be', 'move', 'regular', 'line', 'people', 'seem', 'however', 'seem', 'issue', 'spot', 'open', 'traveler', 'sky', 'priority', 'flag', 'line', 'ever', 'woman', 'help', 'train', 'people', 'also', 'b', 'awhile', 'leave', 'notice', 'frankfurt', 'change', 'b', 'minute', 'board', 'annouce', 'change', 'polite', 'hr', 'minute', 'cdg', 'seat', 'last', 'row', 'information', 'near', 'system', 'break', 'help', 'surprise', 'sandwich', 'drink', 'sandwich', 'tasty', 'base', 'ground', 'choose']","['poor', 'ground', 'service']",Thursday,7,2017
3,111,4,0.085,0.0,0.4366666666666666,0.25,"['fly', 'number', 'occasion', 'recent', 'year', 'suffer', 'other', 'last', 'seem', 'instead', 'listen', 'accountant', 'number', 'improvement', 'cost', 'improve', 'food', 'step', 'wonder', 'waste', 'meal', 'quality', 'improvement', 'possible', 'preselection', 'choice', 'especially', 'breakfast', 'also', 'help', 'personal', 'approach', 'instead', 'present', 'tray']","['food', 'improve', 'recently']",Thursday,7,2017
2,114,5,0.0367424242424242,0.0,0.6352272727272728,0.0,"['hrs', 'able', 'numerous', 'luckily', 'office', 'across', 'street', 'hotel', 'office', 'also', 'able', 'discover', 'cancel', 'month', 'notificationthe', 'rate', 'agent', 'office', 'rebooke', 'twice']","['cancel', 'flight', 'without', 'notification']",Thursday,7,2017
2,92,6,-0.0005757575757575,-0.35,0.5495252525252525,0.6,"['info', 'display', 'incorrect', 'show', 'close', 'wrong', 'last', 'minute', 'announcement', 'board', 'leave', 'minute', 'pilot', 'announce', 'delay', 'refueling', 'baggage', 'issue', 'obviously', 'true', 'dirty', 'greasy', 'hand', 'print', 'overhead', 'compartment', 'door', 'panel', 'surface', 'scrub', 'video', 'system', 'fail', 'entire', 'food', 'bright', 'spot', 'experience']","['late', 'poor', 'communication', 'grimy']",Thursday,7,2017
5,118,3,0.3909027777777778,0.625,0.5980555555555556,0.5,"['recently', 'fly', 'toronto', 'buchar', 'top', 'notch', 'extremely', 'friendly', 'food', 'disruptive', 'traveler', 'row', 'handle', 'total', 'professionalism', 'person', 'continue', 'disrupt', 'captain', 'handle', 'calmness', 'ease', 'settle', 'huge', 'scene', 'extremely', 'impressed', 'press', 'lately', 'fly', 'year', 'also', 'wonderful', 'experience', 'fly', 'klm', 'home', 'also', 'wonderful']","['top', 'notch', 'airline']",Wednesday,7,2017
5,47,2,0.2975,0.0,0.3966666666666667,0.0,"['fly', 'zürich', 'free', 'snack', 'drink', 'provide', 'board', 'push', 'minute', 'arrive', 'friendly', 'overall']",['time'],Wednesday,7,2017
5,117,13,0.1410714285714285,0.0,0.4835714285714285,0.1666666666666666,"['extra', 'seat', 'row', 'row', 'husband', 'upper', 'deck', 'people', 'might', 'object', 'close', 'lavatory', 'plus', 'also', 'behind', 'amount', 'leg', 'room', 'bonus', 'window', 'additional', 'storage', 'space', 'guy', 'row', 'front', 'tip', 'able', 'stow', 'cheese', 'bring', 'home', 'right', 'temperature', 'condition', 'entire', 'someodd', 'row', 'upper', 'deck', 'peaceful']","['upper', 'deck', 'peace', 'quiet']",Wednesday,7,2017
1,33,4,0.1333333333333333,-1.0,0.4000000000000001,1.0,"['believe', 'absolute', 'minimum', 'attitude', 'miss', 'meal', 'sleep', 'food']","['bad', 'business', 'class', 'service']",Wednesday,7,2017
4,17,2,0.2479166666666666,0.0,0.4583333333333333,0.0,"['operate', 'mainly', 'hamburg', 'board', 'friendly']","['la', 'france']",Wednesday,7,2017
4,37,9,0.525,0.4,0.4333333333333333,0.475,"['checkin', 'transfer', 'cdg', 'although', 'traveller', 'outside', 'eu', 'clear', 'control', 'factor', 'plan', 'entertainment', 'option', 'business']","['lovely', 'flight', 'cdg', 'always', 'fun', 'luggage', 'delay']",Wednesday,7,2017
4,21,15,0.3666666666666666,0.2024999999999999,0.5666666666666668,0.42,"['comfortable', 'seem', 'legroom', 'seat', 'free', 'cocktail', 'include', 'ticket', 'pricealso', 'free', 'champagne']","['good', 'stafffree', 'cocktailsseemed', 'leg', 'room', 'seat', 'go', 'back', 'little']",Wednesday,7,2017
4,28,2,1.0,0.8,1.0,0.75,"['fly', 'europe', 'number', 'occasion', 'compare', 'national', 'carrier', 'totally', 'impress', 'food', 'schedule']","['great', 'service']",Wednesday,6,2017
3,71,5,0.1305555555555555,0.3,0.4958333333333334,0.5,"['remember', 'last', 'fly', 'year', 'somewhat', 'disappointed', 'seat', 'narrow', 'legroom', 'entertainment', 'stop', 'half', 'meal', 'redeem', 'factor', 'food', 'choice', 'wine', 'cognac', 'bottle', 'meal', 'hostesse', 'pleasant', 'ready', 'help']","['good', 'expect']",Wednesday,6,2017
5,44,2,0.6642857142857144,1.0,0.6619047619047619,0.3,"['first', 'wonderful', 'british', 'delta', 'delighted', 'seat', 'food', 'beverage', 'wonderful', 'cabin', 'land', 'rest', 'cheer']","['well', 'ever']",Wednesday,6,2017
4,21,3,0.0124999999999999,0.4,0.2875,0.8,"['spacious', 'economy', 'class', 'cabin', 'I', 've', 'travel', 'past', 'year']","['comfortable', 'shorthaul', 'flight']",Wednesday,6,2017
4,40,2,0.2983333333333333,0.6,0.5533333333333335,1.0,"['change', 'really', 'cdg', 'rest', 'orly', 'really', 'waste']","['nice', 'flight']",Wednesday,6,2017
4,53,6,0.175,0.0,0.475,0.3,"['instruct', 'next', 'upon', 'land', 'mexico', 'city', 'hr', 'delay', 'suitcase', 'arrive', 'quite', 'logistical', 'feat', 'food', 'onboard', 'also', 'polite']","['luggage', 'arrive', 'despite', 'short', 'connection', 'time']",Wednesday,6,2017
4,39,5,0.2333333333333333,0.7,0.4380952380952382,0.6000000000000001,"['services', 'airbus', 'comfortably', 'seat', 'other', 'really', 'enjoy', 'trip', 'may', 'movie', 'slowly', 'speed', 'channel', 'select', 'model']","['good', 'services', 'air', 'france']",Wednesday,6,2017
4,88,3,0.2361805555555555,0.0,0.5222222222222223,0.0,"['uneventful', 'understand', 'pilot', 'due', 'accent', 'legroom', 'also', 'cramp', 'seat', 'tall', 'people', 'enquire', 'extra', 'leg', 'room', 'expensive', 'business', 'class', 'legroom', 'walk', 'keep', 'circulation', 'food', 'personnel', 'friendly', 'helpful', 'building']",['experience'],Wednesday,6,2017
3,90,5,-0.0208333333333333,0.0,0.6395833333333334,0.0,"['economy', 'appear', 'settle', 'opposed', 'value', 'money', 'ready', 'board', 'almost', 'impression', 'settle', 'cattle', 'class', 'seating', 'become', 'squashed', 'haul', 'space', 'relevant', 'food', 'choose', 'seat', 'close', 'toilet', 'andor', 'kitchen', 'area', 'noisy', 'necessarily', 'chat', 'throughout', 'night', 'sleep', 'difficult']","['economy', 'flight']",Wednesday,6,2017
5,35,16,0.2099999999999999,0.23,0.7496666666666666,0.3916666666666666,"['attentive', 'smooth', 'movie', 'hear', 'noise', 'picture', 'clear', 'food', 'selection', 'curry', 'chicken']","['come', 'back', 'france', 'last', 'week', 'flight', 'attendant', 'attentive', 'flight', 'smooth']",Wednesday,6,2017
5,88,5,0.3114583333333333,0.0,0.8760416666666667,0.0,"['delay', 'funny', 'delay', 'due', 'delay', 'plenty', 'information', 'arrive', 'pleasant', 'welcoming', 'feel', 'seat', 'roomy', 'love', 'safety', 'information', 'video', 'also', 'facilitate', 'helpful', 'people', 'cdg', 'waiting', 'area', 'roomy', 'final', 'destination', 'pleasant', 'roomy', 'far', 'trip', 'year', 'pleasantly', 'surprised']","['flight', 'breeze']",Wednesday,6,2017
4,45,7,0.1892857142857143,0.0,0.6857142857142857,0.0,"['little', 'necessary', 'bottled', 'water', 'pillow', 'little', 'plus', 'unfortunately', 'forget', 'order', 'allergy', 'free', 'meal', 'eat', 'attentive', 'seat', 'comfortable']","['get', 'hang']",Wednesday,6,2017
4,13,6,0.3666666666666667,0.0,0.5666666666666667,0.5,"['dakar', 'west', 'african', 'country', 'inflight', 'entertainment', 'appreciable', 'enjoy']","['travel', 'dakar']",Wednesday,6,2017
1,242,8,-0.0107638888888888,-0.3,0.2279513888888889,0.6,"['bhx', 'shambles', 'klm', 'checkin', 'desk', 'queue', 'half', 'hall', 'fly', 'ljubljana', 'via', 'cdg', 'choice', 'hr', 'min', 'transfer', 'first', 'min', 'depart', 'bhx', 'second', 'e', 'g', 'b', 'c', 'e', 'f', 'building', 'g', 'different', 'building', 'min', 'bus', 'connect', 'suitcase', 'ljubljana', 'bathroom', 'bag', 'toothbrush', 'plastic', 'comb', 'shirt', 'fit', 'year', 'arrive', 'hotel', 'pm', 'sunday', 'shop', 'close', 'pm', 'emergency', 'supply', 'local', 'market', 'suitcase', 'turn', 'hour', 'complain', 'refuse', 'anything', 'receipt', 'explain', 'outdoor', 'market', 'receipt', 'compensation', 'inconvenience', 'compensation', 'cdg', 'bhx', 'wife', 'allocate', 'seat', 'e', 'e', 'second', 'inthe', 'snack', 'drink', 'first', 'croissant', 'cup', 'water', 'rubbish', 'spoilt', 'holiday']","['late', 'departure', 'lose', 'luggage', 'rubbish', 'drink', 'snack']",Wednesday,6,2017
1,51,4,0.0694696969696969,0.5,0.444621212121212,0.5,"['hour', 'seat', 'recline', 'far', 'resort', 'sit', 'pillow', 'blanket', 'apparently', 'seat', 'around', 'along', 'food', 'mediocre', 'first', 'last']","['uncomfortabe', 'flight', 'ever']",Wednesday,6,2017
5,270,3,0.3580687830687831,0.0,0.6388888888888891,0.0,"['dog', 'trainer', 'recommend', 'deltaair', 'petfriendly', 'direct', 'los', 'angeles', 'minimize', 'dog', 'able', 'provide', 'documentation', 'arrangement', 'fly', 'dog', 'throughout', 'entire', 'process', 'team', 'helpful', 'trainer', 'also', 'recommend', 'dog', 'write', 'letter', 'pilot', 'note', 'pet', 'board', 'cargo', 'please', 'sure', 'climate', 'control', 'cargo', 'area', 'attentive', 'worry', 'reassure', 'cargo', 'area', 'also', 'collect', 'doggie', 'post', 'meaningful', 'us', 'cell', 'phone', 'message', 'receive', 'day', 'land', 'phone', 'number', 'outside', 'dog', 'crate', 'affix', 'identification', 'purpose', 'ring', 'sure', 'dog', 'woody', 'mac', 'arrive', 'safely', 'treat', 'upon', 'exit', 'explain', 'member', 'pet', 'owner', 'understand', 'worry', 'parent', 'pet', 'separate', 'en', 'route', 'lovely', 'message', 'seal', 'deal', 'shall', 'whenever', 'possible', 'fly', 'pet']","['fly', 'pet']",Tuesday,6,2017
1,152,4,0.0695436507936507,0.0,0.3477182539682539,0.0,"['daughter', 'limit', 'visit', 'quick', 'jump', 'amsterdam', 'left', 'charles', 'de', 'gaulle', 'upon', 'arrive', 'cancel', 'notice', 'send', 'email', 'finally', 'desk', 'rebooke', 'pm', 'purposely', 'almost', 'full', 'day', 'amsterdam', 'might', 'explain', 'gdg', 'unhelpful', 'noon', 'gave', 'head', 'neigher', 'klm', 'delta', 'help', 'attempt', 'refund', 'runaround', 'involve']","['customer', 'service', 'nonexistant']",Tuesday,6,2017
4,20,8,0.0,0.0,0.0,1.0,"['business', 'class', 'luxurious', 'sleep', 'rest']","['business', 'class', 'way', 'sleep']",Tuesday,6,2017
5,36,4,0.4122222222222222,0.0,0.4505555555555555,0.0,"['biz', 'class', 'first', 'class', 'seat', 'digital', 'entertainment', 'wine', 'spirit', 'food', 'attention', 'top', 'fare', 'dollar', 'competitor']","['lax', 'ppt', 'roundtrip']",Tuesday,6,2017
5,18,2,0.2722222222222222,0.52,0.3999999999999999,1.0,"['vegetarian', 'food', 'helpful']",['comfortable'],Tuesday,6,2017
5,67,2,0.5933333333333334,0.8,0.7733333333333333,0.75,"['travel', 'mumbai', 'enroute', 'wonderful', 'though', 'night', 'helpful', 'smile', 'face', 'provide', 'almost', 'coffee', 'serve', 'superb', 'highly', 'recommend', 'travel']","['great', 'service']",Tuesday,6,2017
5,56,2,0.4971428571428571,0.8,0.687142857142857,0.75,"['food', 'fabulous', 'diabetic', 'keep', 'medicine', 'refrigerate', 'care', 'immediately', 'periodically', 'topp', 'operate', 'right', 'europe', 'guess', 'fly']","['great', 'flight']",Tuesday,6,2017
5,117,3,0.317989417989418,0.5,0.5821428571428572,0.875,"['family', 'member', 'friend', 'travel', 'schedule', 'twice', 'yearly', 'since', 'single', 'instance', 'bear', 'complaint', 'accommodation', 'deplane', 'fault', 'personnel', 'ideal', 'regard', 'charles', 'de', 'gaulle', 'manage', 'facility', 'especially', 'light', 'tremendous', 'size', 'uncease', 'traffic', 'superb', 'police', 'immigration', 'deliberate', 'altogether', 'polite', 'navigate', 'thoroughly', 'organize', 'decidedly', 'convenient', 'forward', 'similar', 'schedule', 'october']","['air', 'france', 'outstanding']",Tuesday,6,2017
4,63,4,0.3457142857142857,0.4555555555555555,0.6429761904761905,0.5833333333333334,"['although', 'economy', 'seat', 'uncomfortable', 'quite', 'acceptable', 'board', 'pleasant', 'food', 'consider', 'length', 'hour', 'multimedia', 'offering', 'date', 'recent', 'movie', 'recommend', 'purchase', 'special', 'meal', 'online', 'checkin', 'since', 'option', 'decent', 'price']","['clean', 'modern', 'great', 'service']",Tuesday,6,2017
4,85,2,0.2055555555555555,0.7,0.5111111111111111,0.6000000000000001,"['fly', 'panhandle', 'florida', 'hungary', 'year', 'search', 'choice', 'generally', 'delta', 'united', 'delta', 'include', 'klm', 'united', 'include', 'lufthansa', 'prefer', 'delta', 'family', 'especially', 'overseas', 'seem', 'job', 'seem', 'fly', 'united', 'delta', 'europe', 'deltaair']","['good', 'flight']",Tuesday,6,2017
2,165,10,-0.0166666666666666,-0.6999999999999998,0.3102564102564102,0.6666666666666666,"['tel', 'aviv', 'last', 'june', 'nd', 'airbus', 'process', 'delay', 'minute', 'business', 'cabin', 'seat', 'economy', 'leave', 'seat', 'free', 'window', 'aisle', 'mean', 'enough', 'leg', 'almost', 'recline', 'really', 'business', 'class', 'wifi', 'entertainment', 'system', 'music', 'hour', 'minute', 'worth', 'food', 'medium', 'luggage', 'lose', 'leave', 'include', 'justification', 'stop', 'hour', 'minute', 'luggage', 'tag', 'priority', 'useless', 'process', 'claim', 'luggage', 'chaotic', 'claim', 'row', 'people', 'front', 'desk', 'information', 'leave', 'hour', 'half', 'arrive']","['air', 'france', 'bad', 'seat', 'business', 'class', 'lose', 'luggage']",Tuesday,6,2017
3,68,10,-0.0311728395061728,0.0,0.304320987654321,0.0,"['full', 'dumb', 'cost', 'standard', 'equipment', 'configuration', 'really', 'really', 'bother', 'serve', 'food', 'unless', 'generic', 'sheep', 'milkreally', 'wish', 'have', 'bother', 'push', 'minute', 'arrive', 'age', 'luggage', 'appear']","['sheep', 'cheese', 'red', 'pepper', 'spread', 'pretzel', 'bun']",Tuesday,6,2017
5,124,2,0.5317948717948718,1.0,0.7467948717948718,1.0,"['husband', 'wonderful', 'experience', 'return', 'seat', 'quite', 'comfy', 'recline', 'tv', 'screen', 'selection', 'free', 'move', 'cabin', 'provide', 'headphone', 'lucky', 'enough', 'seat', 'row', 'sit', 'together', 'believe', 'speak', 'different', 'language', 'worry', 'able', 'understood', 'oh', 'around', 'europe', 'comfortable']","['wonderful', 'flight']",Tuesday,6,2017
2,158,3,-0.0374503968253968,0.0,0.455704365079365,0.0,"['select', 'due', 'tour', 'commitment', 'battlefield', 'ww', 'ww', 'first', 'experience', 'also', 'last', 'outward', 'extra', 'upgrade', 'business', 'adequate', 'business', 'standard', 'return', 'simply', 'economy', 'seat', 'tight', 'seat', 'uncomfortable', 'seem', 'unable', 'cater', 'full', 'trip', 'disappointing', 'due', 'inconsiderate', 'people', 'front', 'keep', 'seat', 'extreme', 'limit', 'thereby', 'limit', 'space', 'amount', 'word', 'english', 'french', 'seemed', 'understand', 'simply', 'ignore', 'uncomfortable', 'home']","['need', 'improve']",Tuesday,6,2017
